,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,51,58,66,1,167.06,0.13,-65.62,-49.861,30.849,250,-103.36,0,0,0,0,0,0,0,0,51,58,66,1,0,0,0,0,3,0,37,1,1.186,0,0,,3,4,0,12.69,0,12.05,29,11/7/2025 6:11:15 PM,0,1
,Mixed / non conventional,51,58,1,8,188.58,0.08,140.78,-9.937,414.023,250,-7857.19,0,0,0,0,0,0,0,0,51,58,1,8,0,0,0,0,3,0,501,207,1.21,0,0,,3,1,0,9.6,0,12.05,29.4,11/7/2025 6:11:17 PM,0,1
,Mixed / non conventional,51,58,8,15,136.39,0.09,-51.3,-11.379,414.023,250,-4962.43,0,0,0,0,0,0,0,0,51,58,8,15,0,0,0,0,3,0,501,207,1.21,0,0,,3,2,0,9.6,0,12.05,29.4,11/7/2025 6:11:17 PM,0,0
,Mixed / non conventional,51,58,15,22,169.6,0.03,69.61,-24.396,414.023,250,-2878.21,0,0,0,0,0,0,0,0,51,58,15,22,0,0,0,0,3,0,501,207,1.21,0,0,,3,3,0,9.6,0,12.05,29.4,11/7/2025 6:11:17 PM,0,0
,Mixed / non conventional,51,58,22,29,145.9,0.04,-28.94,-41.02,414.023,250,-1472.57,0,0,0,0,0,0,0,0,51,58,22,29,0,0,0,0,3,0,501,207,1.21,0,0,,3,4,0,9.6,0,12.05,29.4,11/7/2025 6:11:17 PM,0,0
,Mixed / non conventional,51,58,29,36,109.8,0.03,-34.67,-74.09,414.023,250,-613.57,0,0,0,0,0,0,0,0,51,58,29,36,0,0,0,0,3,0,501,207,1.21,0,0,,3,5,0,9.6,0,12.05,29.4,11/7/2025 6:11:17 PM,0,0
,Mixed / non conventional,51,58,36,43,196.97,0.06,-36,-481.801,414.023,250,-169.26,0,0,0,0,0,0,0,0,51,58,36,43,0,0,0,0,3,0,501,207,1.21,0,0,,3,6,0,9.6,0,12.05,29.4,11/7/2025 6:11:17 PM,0,0
,Mixed / non conventional,51,58,43,50,153.34,0.04,-199.67,-1752.325,87.92,250,-7.69,0,0,0,0,0,0,0,0,51,58,43,50,0,0,0,0,3,0,106,9,1.205,0,0,,3,1,0,12.61,0,12.03,29,11/7/2025 6:11:19 PM,0,0
,Mixed / non conventional,51,58,50,57,134.25,0.07,637.58,3209.165,87.92,250,3.68,0,0,0,0,0,0,0,0,51,58,50,57,0,0,0,0,3,0,106,9,1.205,0,0,,3,2,0,12.61,0,12.03,29,11/7/2025 6:11:19 PM,0,0
,Mixed / non conventional,51,58,57,64,112.82,0.04,-354.91,-1173.897,87.92,250,-8.45,0,0,0,0,0,0,0,0,51,58,57,64,0,0,0,0,3,0,106,9,1.205,0,0,,3,3,0,12.61,0,12.03,29,11/7/2025 6:11:19 PM,0,0
,Mixed / non conventional,51,58,64,71,111.51,0.03,3.34,-98.018,87.92,250,-100.02,0,0,0,0,0,0,0,0,51,58,64,71,0,0,0,0,3,0,106,9,1.205,0,0,,3,4,0,12.61,0,12.03,29,11/7/2025 6:11:19 PM,0,0
,Mixed / non conventional,51,58,71,6,118.46,0.07,-114.75,-49.588,87.92,250,-210.04,0,0,0,0,0,0,0,0,51,58,71,6,0,0,0,0,3,0,106,9,1.205,0,0,,3,5,0,12.61,0,12.03,29,11/7/2025 6:11:19 PM,0,1
,Mixed / non conventional,51,58,6,13,134.87,0.1,103.01,-9.808,414.605,250,-5701.03,0,0,0,0,0,0,0,0,51,58,6,13,0,0,0,0,3,0,500,207,1.207,0,0,,3,1,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,1
,Mixed / non conventional,51,58,13,20,166.78,0.04,-50.91,-20.345,414.605,250,-3398.69,0,0,0,0,0,0,0,0,51,58,13,20,0,0,0,0,3,0,500,207,1.207,0,0,,3,2,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,0
,Mixed / non conventional,51,58,20,27,146.72,0.03,75.96,-33.559,414.605,250,-1812.63,0,0,0,0,0,0,0,0,51,58,20,27,0,0,0,0,3,0,500,207,1.207,0,0,,3,3,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,0
,Mixed / non conventional,51,58,27,34,151.85,0.03,-30.54,-77.638,414.605,250,-810.92,0,0,0,0,0,0,0,0,51,58,27,34,0,0,0,0,3,0,500,207,1.207,0,0,,3,4,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,0
,Mixed / non conventional,51,58,34,41,179.28,0,-80.91,-284.158,414.605,250,-261.59,0,0,0,0,0,0,0,0,51,58,34,41,0,0,0,0,3,0,500,207,1.207,0,0,,3,5,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,0
,Mixed / non conventional,51,58,41,48,177,0.03,-108.75,-2244.257,414.605,250,-32.7,0,0,0,0,0,0,0,0,51,58,41,48,0,0,0,0,3,0,500,207,1.207,0,0,,3,6,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,0
,Mixed / non conventional,51,58,48,55,174.92,0.03,482.82,3655.094,414.605,250,19.84,0,0,0,0,0,0,0,0,51,58,48,55,0,0,0,0,3,0,500,207,1.207,0,0,,3,7,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,0
,Mixed / non conventional,51,58,55,62,231.22,0.02,-340.95,1155.872,414.605,250,82.94,0,0,0,0,0,0,0,0,51,58,55,62,0,0,0,0,3,0,500,207,1.207,0,0,,3,8,0,9.63,0,12.07,29,11/7/2025 6:11:22 PM,0,0
,Mixed / non conventional,51,58,62,69,177.16,0,64.33,-1446.617,414.645,250,-50.78,0,0,0,0,0,0,0,0,51,58,62,69,0,0,0,0,3,0,498,207,1.201,0,0,,3,1,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,69,4,274.94,0.06,-124.76,-691.488,414.645,250,-164.86,0,0,0,0,0,0,0,0,51,58,69,4,0,0,0,0,3,0,498,207,1.201,0,0,,3,2,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,4,11,146.23,0.11,86.16,-9.316,414.645,250,-6508.87,0,0,0,0,0,0,0,0,51,58,4,11,0,0,0,0,3,0,498,207,1.201,0,0,,3,3,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,1
,Mixed / non conventional,51,58,11,18,163.59,0.05,29.36,-17.053,414.645,250,-3977.64,0,0,0,0,0,0,0,0,51,58,11,18,0,0,0,0,3,0,498,207,1.201,0,0,,3,4,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,18,25,143.66,0.03,36.51,-27.072,414.645,250,-2200.4,0,0,0,0,0,0,0,0,51,58,18,25,0,0,0,0,3,0,498,207,1.201,0,0,,3,5,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,25,32,161.23,0.03,-92.05,-63.962,414.645,250,-1045.19,0,0,0,0,0,0,0,0,51,58,25,32,0,0,0,0,3,0,498,207,1.201,0,0,,3,6,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,32,39,165.71,0.03,2.18,-180.789,414.645,250,-380.07,0,0,0,0,0,0,0,0,51,58,32,39,0,0,0,0,3,0,498,207,1.201,0,0,,3,7,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,39,46,184.03,0.04,-61.11,-1044.003,414.645,250,-73.09,0,0,0,0,0,0,0,0,51,58,39,46,0,0,0,0,3,0,498,207,1.201,0,0,,3,8,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,46,53,183.3,0.04,410.43,-2217.689,414.645,250,-34.27,0,0,0,0,0,0,0,0,51,58,46,53,0,0,0,0,3,0,498,207,1.201,0,0,,3,9,0,9.6,0,12.03,29.4,11/7/2025 6:11:24 PM,0,0
,Mixed / non conventional,51,58,53,60,161.04,0.04,-319.94,7323.855,414.797,250,9.12,0,0,0,0,0,0,0,0,51,58,53,60,0,0,0,0,3,0,500,207,1.204,0,0,,3,1,0,9.6,0,12.03,29.4,11/7/2025 6:11:26 PM,0,0
,Mixed / non conventional,51,58,60,67,144.03,0.04,-1.65,-3235.578,414.797,250,-18.46,0,0,0,0,0,0,0,0,51,58,60,67,0,0,0,0,3,0,500,207,1.204,0,0,,3,2,0,9.6,0,12.03,29.4,11/7/2025 6:11:26 PM,0,0
,Mixed / non conventional,51,58,67,2,155.41,0.04,-100.71,-524.915,414.797,250,-122.81,0,0,0,0,0,0,0,0,51,58,67,2,0,0,0,0,3,0,500,207,1.204,0,0,,3,3,0,9.6,0,12.03,29.4,11/7/2025 6:11:26 PM,0,0
,Mixed / non conventional,51,58,2,9,166.3,0.2,125.21,-9.335,414.797,250,-7389.03,0,0,0,0,0,0,0,0,51,58,2,9,0,0,0,0,3,0,500,207,1.204,0,0,,3,4,0,9.6,0,12.03,29.4,11/7/2025 6:11:26 PM,0,1
,Mixed / non conventional,51,58,9,16,144.86,0.1,-5.52,-13.011,414.797,250,-4618.14,0,0,0,0,0,0,0,0,51,58,9,16,0,0,0,0,3,0,500,207,1.204,0,0,,3,5,0,9.6,0,12.03,29.4,11/7/2025 6:11:26 PM,0,0
,Mixed / non conventional,51,58,16,23,164.01,0.03,32.19,-25.78,414.797,250,-2638.94,0,0,0,0,0,0,0,0,51,58,16,23,0,0,0,0,3,0,500,207,1.204,0,0,,3,6,0,9.6,0,12.03,29.4,11/7/2025 6:11:27 PM,0,0
,Mixed / non conventional,51,58,23,30,149.49,0.03,-32.51,-46.995,414.797,250,-1319.47,0,0,0,0,0,0,0,0,51,58,23,30,0,0,0,0,3,0,500,207,1.204,0,0,,3,7,0,9.6,0,12.03,29.4,11/7/2025 6:11:27 PM,0,0
,Mixed / non conventional,51,58,30,37,108.3,0.04,1.26,-85.119,414.797,250,-527.79,0,0,0,0,0,0,0,0,51,58,30,37,0,0,0,0,3,0,500,207,1.204,0,0,,3,8,0,9.6,0,12.03,29.4,11/7/2025 6:11:27 PM,0,0
,Mixed / non conventional,51,58,37,44,196.91,0.05,-143.38,-619.025,414.797,250,-131.95,0,0,0,0,0,0,0,0,51,58,37,44,0,0,0,0,3,0,500,207,1.204,0,0,,3,9,0,9.6,0,12.03,29.4,11/7/2025 6:11:27 PM,0,0
,Mixed / non conventional,52,59,66,1,161.06,0.03,-66.96,-679.179,359.038,250,-85.14,0,0,0,0,0,0,0,0,52,59,66,1,0,0,0,0,3,0,566,203,1.577,0,0,,3,1,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,0
,Mixed / non conventional,52,59,1,8,174.06,0.21,140.88,-7.489,359.038,250,-8344.58,0,0,0,0,0,0,0,0,52,59,1,8,0,0,0,0,3,0,566,203,1.577,0,0,,3,2,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,1
,Mixed / non conventional,52,59,8,15,133.36,0.18,-50.64,-8.995,359.038,250,-5323.27,0,0,0,0,0,0,0,0,52,59,8,15,0,0,0,0,3,0,566,203,1.577,0,0,,3,3,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,0
,Mixed / non conventional,52,59,15,22,157.49,0.11,69.3,-18.058,359.038,250,-3131.33,0,0,0,0,0,0,0,0,52,59,15,22,0,0,0,0,3,0,566,203,1.577,0,0,,3,4,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,0
,Mixed / non conventional,52,59,22,29,143.89,0.05,-28.81,-31.562,359.038,250,-1636.83,0,0,0,0,0,0,0,0,52,59,22,29,0,0,0,0,3,0,566,203,1.577,0,0,,3,5,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,0
,Mixed / non conventional,52,59,29,36,103.19,0.07,-32.82,-52.345,359.038,250,-707.82,0,0,0,0,0,0,0,0,52,59,29,36,0,0,0,0,3,0,566,203,1.577,0,0,,3,6,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,0
,Mixed / non conventional,52,59,36,43,190.88,0.04,-33.76,-322.736,359.038,250,-212.35,0,0,0,0,0,0,0,0,52,59,36,43,0,0,0,0,3,0,566,203,1.577,0,0,,3,7,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,0
,Mixed / non conventional,52,59,43,50,178.18,0.05,-179.41,-3464.522,359.038,250,-18.46,0,0,0,0,0,0,0,0,52,59,43,50,0,0,0,0,3,0,566,203,1.577,0,0,,3,8,0,9.66,0,12.05,29,11/7/2025 6:11:29 PM,0,0
,Mixed / non conventional,52,59,50,57,156.42,0.06,594.65,6178.612,360.277,250,9.12,0,0,0,0,0,0,0,0,52,59,50,57,0,0,0,0,3,0,566,204,1.57,0,0,,3,1,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,57,64,146.25,0.06,-342.59,-1537.391,360.277,250,-34.27,0,0,0,0,0,0,0,0,52,59,57,64,0,0,0,0,3,0,566,204,1.57,0,0,,3,2,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,64,71,103.72,0.07,3.16,-511.24,360.277,250,-73.09,0,0,0,0,0,0,0,0,52,59,64,71,0,0,0,0,3,0,566,204,1.57,0,0,,3,3,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,71,6,112.97,0.08,-114.12,-217.468,360.277,250,-187.15,0,0,0,0,0,0,0,0,52,59,71,6,0,0,0,0,3,0,566,204,1.57,0,0,,3,4,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,6,13,130.26,0.16,103.12,-7.698,360.277,250,-6096.1,0,0,0,0,0,0,0,0,52,59,6,13,0,0,0,0,3,0,566,204,1.57,0,0,,3,5,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,1
,Mixed / non conventional,52,59,13,20,156.61,0.08,-49.97,-15.329,360.277,250,-3680.66,0,0,0,0,0,0,0,0,52,59,13,20,0,0,0,0,3,0,566,204,1.57,0,0,,3,6,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,20,27,142.68,0.04,75.66,-25.698,360.277,250,-2000.36,0,0,0,0,0,0,0,0,52,59,20,27,0,0,0,0,3,0,566,204,1.57,0,0,,3,7,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,27,34,143.34,0.06,-30.23,-55.934,360.277,250,-923.24,0,0,0,0,0,0,0,0,52,59,27,34,0,0,0,0,3,0,566,204,1.57,0,0,,3,8,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,34,41,173.42,0.06,-79.29,-196.874,360.277,250,-317.36,0,0,0,0,0,0,0,0,52,59,34,41,0,0,0,0,3,0,566,204,1.57,0,0,,3,9,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,41,48,178.5,0.06,-100.98,-1266.505,360.277,250,-50.78,0,0,0,0,0,0,0,0,52,59,41,48,0,0,0,0,3,0,566,204,1.57,0,0,,3,10,0,9.63,0,12.03,29.4,11/7/2025 6:11:31 PM,0,0
,Mixed / non conventional,52,59,48,55,183.46,0.05,461.06,797.946,360.729,250,82.94,0,0,0,0,0,0,0,0,52,59,48,55,0,0,0,0,3,0,565,204,1.566,0,0,,3,1,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,55,62,181.43,0.05,-334.31,3298.413,360.729,250,19.84,0,0,0,0,0,0,0,0,52,59,55,62,0,0,0,0,3,0,565,204,1.566,0,0,,3,2,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,62,69,162.83,0,65.53,-1796.397,360.729,250,-32.7,0,0,0,0,0,0,0,0,52,59,62,69,0,0,0,0,3,0,565,204,1.566,0,0,,3,3,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,69,4,289.14,0.05,-124.66,-727.546,360.729,250,-143.36,0,0,0,0,0,0,0,0,52,59,69,4,0,0,0,0,3,0,565,204,1.566,0,0,,3,4,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,4,11,141.12,0.08,86.57,-7.336,360.729,250,-6939.71,0,0,0,0,0,0,0,0,52,59,4,11,0,0,0,0,3,0,565,204,1.566,0,0,,3,5,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,1
,Mixed / non conventional,52,59,11,18,155.52,0.07,29.85,-13.077,360.729,250,-4290.01,0,0,0,0,0,0,0,0,52,59,11,18,0,0,0,0,3,0,565,204,1.566,0,0,,3,6,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,18,25,135.23,0.06,36.49,-20.216,360.729,250,-2413.13,0,0,0,0,0,0,0,0,52,59,18,25,0,0,0,0,3,0,565,204,1.566,0,0,,3,7,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,25,32,156.97,0.07,-91.68,-48.103,360.729,250,-1177.14,0,0,0,0,0,0,0,0,52,59,25,32,0,0,0,0,3,0,565,204,1.566,0,0,,3,8,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,32,39,159.07,0.02,5.76,-127.487,360.729,250,-450.08,0,0,0,0,0,0,0,0,52,59,32,39,0,0,0,0,3,0,565,204,1.566,0,0,,3,9,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,39,46,178.95,0.05,-58.45,-645.42,360.729,250,-100.02,0,0,0,0,0,0,0,0,52,59,39,46,0,0,0,0,3,0,565,204,1.566,0,0,,3,10,0,9.66,0,12.07,29,11/7/2025 6:11:34 PM,0,0
,Mixed / non conventional,52,59,46,53,160.37,0.03,403.81,-663.916,34.981,250,-8.45,0,0,0,0,0,0,0,0,52,59,46,53,0,0,0,0,3,0,54,2,1.531,0,0,,3,1,0,12.66,0,12.03,29.4,11/7/2025 6:11:36 PM,0,0
,Mixed / non conventional,52,59,53,60,138.81,0.03,-333.52,1320.21,34.981,250,3.68,0,0,0,0,0,0,0,0,52,59,53,60,0,0,0,0,3,0,54,2,1.531,0,0,,3,2,0,12.66,0,12.03,29.4,11/7/2025 6:11:36 PM,0,0
,Mixed / non conventional,52,59,60,67,114.75,0.03,5.05,-521.76,34.981,250,-7.69,0,0,0,0,0,0,0,0,52,59,60,67,0,0,0,0,3,0,54,2,1.531,0,0,,3,3,0,12.66,0,12.03,29.4,11/7/2025 6:11:36 PM,0,0
,Mixed / non conventional,52,59,67,2,149.75,0.05,-99.68,-50.682,34.981,250,-103.36,0,0,0,0,0,0,0,0,52,59,67,2,0,0,0,0,3,0,54,2,1.531,0,0,,3,4,0,12.66,0,12.03,29.4,11/7/2025 6:11:36 PM,0,1
,Mixed / non conventional,52,59,2,9,160.26,0.37,124.87,-7.379,361.772,250,-7857.19,0,0,0,0,0,0,0,0,52,59,2,9,0,0,0,0,3,0,565,205,1.563,0,0,,3,1,0,9.66,0,12.07,29,11/7/2025 6:11:38 PM,0,1
,Mixed / non conventional,52,59,9,16,140.08,0.04,-5.51,-10.212,361.772,250,-4962.43,0,0,0,0,0,0,0,0,52,59,9,16,0,0,0,0,3,0,565,205,1.563,0,0,,3,2,0,9.66,0,12.07,29,11/7/2025 6:11:38 PM,0,0
,Mixed / non conventional,52,59,16,23,152.23,0.04,32.34,-19.134,361.772,250,-2878.21,0,0,0,0,0,0,0,0,52,59,16,23,0,0,0,0,3,0,565,205,1.563,0,0,,3,3,0,9.66,0,12.07,29,11/7/2025 6:11:38 PM,0,0
,Mixed / non conventional,52,59,23,30,147.68,0.03,-31.94,-36.281,361.772,250,-1472.57,0,0,0,0,0,0,0,0,52,59,23,30,0,0,0,0,3,0,565,205,1.563,0,0,,3,4,0,9.66,0,12.07,29,11/7/2025 6:11:38 PM,0,0
,Mixed / non conventional,52,59,30,37,102.42,0,3.17,-60.389,361.772,250,-613.57,0,0,0,0,0,0,0,0,52,59,30,37,0,0,0,0,3,0,565,205,1.563,0,0,,3,5,0,9.66,0,12.07,29,11/7/2025 6:11:38 PM,0,0
,Mixed / non conventional,52,59,37,44,191.18,0.04,-137.26,-408.612,361.772,250,-169.26,0,0,0,0,0,0,0,0,52,59,37,44,0,0,0,0,3,0,565,205,1.563,0,0,,3,6,0,9.66,0,12.07,29,11/7/2025 6:11:39 PM,0,0
,Mixed / non conventional,52,59,44,51,162.27,0.03,-115.3,-7630.344,361.772,250,-7.69,0,0,0,0,0,0,0,0,52,59,44,51,0,0,0,0,3,0,565,205,1.563,0,0,,3,7,0,9.66,0,12.07,29,11/7/2025 6:11:39 PM,0,0
,Mixed / non conventional,52,59,51,58,136.06,0.04,593.06,3361.866,90.878,250,3.68,0,0,0,0,0,0,0,0,52,59,51,58,0,0,0,0,3,0,141,13,1.551,0,0,,3,1,0,12.55,0,12.05,29.4,11/7/2025 6:11:41 PM,0,0
,Mixed / non conventional,52,59,58,65,100.43,0.03,-405.67,-1080.147,90.878,250,-8.45,0,0,0,0,0,0,0,0,52,59,58,65,0,0,0,0,3,0,141,13,1.551,0,0,,3,2,0,12.55,0,12.05,29.4,11/7/2025 6:11:41 PM,0,0
,Mixed / non conventional,52,59,65,72,198.27,0.05,38.4,-180.148,90.878,250,-100.02,0,0,0,0,0,0,0,0,52,59,65,72,0,0,0,0,3,0,141,13,1.551,0,0,,3,3,0,12.55,0,12.05,29.4,11/7/2025 6:11:41 PM,0,0
,Mixed / non conventional,52,59,72,7,113.92,0.38,-76.99,-49.289,90.878,250,-210.04,0,0,0,0,0,0,0,0,52,59,72,7,0,0,0,0,3,0,141,13,1.551,0,0,,3,4,0,12.55,0,12.05,29.4,11/7/2025 6:11:41 PM,0,1
,Mixed / non conventional,52,59,7,14,129.86,0.29,82.83,-8.27,363.047,250,-5701.03,0,0,0,0,0,0,0,0,52,59,7,14,0,0,0,0,3,0,566,205,1.559,0,0,,3,1,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,1
,Mixed / non conventional,52,59,14,21,158.91,0.21,13.25,-16.975,363.047,250,-3398.69,0,0,0,0,0,0,0,0,52,59,14,21,0,0,0,0,3,0,566,205,1.559,0,0,,3,2,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,21,28,143.12,0.2,-39.38,-28.666,363.047,250,-1812.63,0,0,0,0,0,0,0,0,52,59,21,28,0,0,0,0,3,0,566,205,1.559,0,0,,3,3,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,28,35,121.18,0.14,42.31,-54.25,363.047,250,-810.92,0,0,0,0,0,0,0,0,52,59,28,35,0,0,0,0,3,0,566,205,1.559,0,0,,3,4,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,35,42,183.52,0.15,-78.39,-254.704,363.047,250,-261.59,0,0,0,0,0,0,0,0,52,59,35,42,0,0,0,0,3,0,566,205,1.559,0,0,,3,5,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,42,49,176.78,0.16,-113.78,-1962.807,363.047,250,-32.7,0,0,0,0,0,0,0,0,52,59,42,49,0,0,0,0,3,0,566,205,1.559,0,0,,3,6,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,49,56,166.45,0.16,492.33,3045.565,363.047,250,19.84,0,0,0,0,0,0,0,0,52,59,49,56,0,0,0,0,3,0,566,205,1.559,0,0,,3,7,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,56,63,260.05,0.15,-343.36,1138.324,363.047,250,82.94,0,0,0,0,0,0,0,0,52,59,56,63,0,0,0,0,3,0,566,205,1.559,0,0,,3,8,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,63,70,222.07,0.16,38.9,-1587.743,363.047,250,-50.78,0,0,0,0,0,0,0,0,52,59,63,70,0,0,0,0,3,0,566,205,1.559,0,0,,3,9,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,70,5,121.37,0.15,-163.38,-267.278,363.047,250,-164.86,0,0,0,0,0,0,0,0,52,59,70,5,0,0,0,0,3,0,566,205,1.559,0,0,,3,10,0,9.66,0,12.05,29.4,11/7/2025 6:11:43 PM,0,0
,Mixed / non conventional,52,59,5,12,135.46,0.14,150.52,-7.551,362.812,250,-6508.87,0,0,0,0,0,0,0,0,52,59,5,12,0,0,0,0,3,0,563,204,1.551,0,0,,3,1,0,9.66,0,12.07,29,11/7/2025 6:11:45 PM,0,1
,Mixed / non conventional,52,59,12,19,156.05,0.15,12.02,-14.234,362.812,250,-3977.64,0,0,0,0,0,0,0,0,52,59,12,19,0,0,0,0,3,0,563,204,1.551,0,0,,3,2,0,9.66,0,12.07,29,11/7/2025 6:11:45 PM,0,0
,Mixed / non conventional,52,59,19,26,137.66,0.12,35.28,-22.698,362.812,250,-2200.4,0,0,0,0,0,0,0,0,52,59,19,26,0,0,0,0,3,0,563,204,1.551,0,0,,3,3,0,9.66,0,12.07,29,11/7/2025 6:11:45 PM,0,0
,Mixed / non conventional,52,59,26,33,155.15,0.09,-65.1,-53.856,362.812,250,-1045.19,0,0,0,0,0,0,0,0,52,59,26,33,0,0,0,0,3,0,563,204,1.551,0,0,,3,4,0,9.66,0,12.07,29,11/7/2025 6:11:46 PM,0,0
,Mixed / non conventional,52,59,33,40,171.47,0.09,-15.63,-163.682,362.812,250,-380.07,0,0,0,0,0,0,0,0,52,59,33,40,0,0,0,0,3,0,563,204,1.551,0,0,,3,5,0,9.66,0,12.07,29,11/7/2025 6:11:46 PM,0,0
,Mixed / non conventional,52,59,40,47,175.87,0.08,-96.68,-873.01,362.812,250,-73.09,0,0,0,0,0,0,0,0,52,59,40,47,0,0,0,0,3,0,563,204,1.551,0,0,,3,6,0,9.66,0,12.07,29,11/7/2025 6:11:46 PM,0,0
,Mixed / non conventional,52,59,47,54,146.27,0.08,447.1,-1548.427,362.812,250,-34.27,0,0,0,0,0,0,0,0,52,59,47,54,0,0,0,0,3,0,563,204,1.551,0,0,,3,7,0,9.66,0,12.07,29,11/7/2025 6:11:46 PM,0,0
,Mixed / non conventional,52,59,54,61,152.76,0.14,-326.82,6096.167,363.991,250,9.12,0,0,0,0,0,0,0,0,52,59,54,61,0,0,0,0,3,0,563,205,1.546,0,0,,3,1,0,9.66,0,12.05,29,11/7/2025 6:11:48 PM,0,0
,Mixed / non conventional,52,59,61,68,152.3,0.15,16.66,-3002.165,363.991,250,-18.46,0,0,0,0,0,0,0,0,52,59,61,68,0,0,0,0,3,0,563,205,1.546,0,0,,3,2,0,9.66,0,12.05,29,11/7/2025 6:11:48 PM,0,0
