,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,59,66,35,42,147.45,0,-63.51,-72.03,396.126,250,-810.92,0,0,0,0,0,0,0,0,59,66,35,42,0,0,0,0,3,0,557,220,1.405,0,0,,1,5,0,10.22,0,12.19,19.7,11/7/2025 2:25:30 PM,0,0
,Mixed / non conventional,59,66,42,49,136.02,0,-40.7,-205.979,396.126,250,-261.59,0,0,0,0,0,0,0,0,59,66,42,49,0,0,0,0,3,0,557,220,1.405,0,0,,1,6,0,10.22,0,12.19,19.7,11/7/2025 2:25:30 PM,0,0
,Mixed / non conventional,59,66,49,56,175.23,0,0.2,-2122.831,396.126,250,-32.7,0,0,0,0,0,0,0,0,59,66,49,56,0,0,0,0,3,0,557,220,1.405,0,0,,1,7,0,10.22,0,12.19,19.7,11/7/2025 2:25:31 PM,0,0
,Mixed / non conventional,59,66,56,63,159.88,0.03,312.38,3191.884,396.126,250,19.84,0,0,0,0,0,0,0,0,59,66,56,63,0,0,0,0,3,0,557,220,1.405,0,0,,1,8,0,10.22,0,12.19,19.7,11/7/2025 2:25:31 PM,0,0
,Mixed / non conventional,59,66,63,70,185.59,0.04,-200.59,886.419,396.126,250,82.94,0,0,0,0,0,0,0,0,59,66,63,70,0,0,0,0,3,0,557,220,1.405,0,0,,1,9,0,10.22,0,12.19,19.7,11/7/2025 2:25:31 PM,0,0
,Mixed / non conventional,59,66,70,5,159.63,0.05,-227.97,-1622.484,396.126,250,-38.97,0,0,0,0,0,0,0,0,59,66,70,5,0,0,0,0,3,0,557,220,1.405,0,0,,1,10,0,10.22,0,12.19,19.7,11/7/2025 2:25:31 PM,0,0
,Mixed / non conventional,59,66,5,12,139.82,0.08,166.09,-5.584,396.416,250,-9926.02,0,0,0,0,0,0,0,0,59,66,5,12,0,0,0,0,3,0,557,221,1.404,0,0,,1,1,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,1
,Mixed / non conventional,59,66,12,19,59.25,0.41,26.68,-3.609,396.416,250,-6508.87,0,0,0,0,0,0,0,0,59,66,12,19,0,0,0,0,3,0,557,221,1.404,0,0,,1,2,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,0
,Mixed / non conventional,59,66,19,26,52.96,0.16,13.98,-5.278,396.416,250,-3977.64,0,0,0,0,0,0,0,0,59,66,19,26,0,0,0,0,3,0,557,221,1.404,0,0,,1,3,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,0
,Mixed / non conventional,59,66,26,33,195.91,0.03,-39.25,-35.295,396.416,250,-2200.4,0,0,0,0,0,0,0,0,59,66,26,33,0,0,0,0,3,0,557,221,1.404,0,0,,1,4,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,0
,Mixed / non conventional,59,66,33,40,135.26,0.03,69.81,-51.301,396.416,250,-1045.19,0,0,0,0,0,0,0,0,59,66,33,40,0,0,0,0,3,0,557,221,1.404,0,0,,1,5,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,0
,Mixed / non conventional,59,66,40,47,137.93,0.03,-102.74,-143.858,396.416,250,-380.07,0,0,0,0,0,0,0,0,59,66,40,47,0,0,0,0,3,0,557,221,1.404,0,0,,1,6,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,0
,Mixed / non conventional,59,66,47,54,206.18,0.02,13.96,-1118.266,396.416,250,-73.09,0,0,0,0,0,0,0,0,59,66,47,54,0,0,0,0,3,0,557,221,1.404,0,0,,1,7,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,0
,Mixed / non conventional,59,66,54,61,133.37,0.04,331.84,-1542.663,396.416,250,-34.27,0,0,0,0,0,0,0,0,59,66,54,61,0,0,0,0,3,0,557,221,1.404,0,0,,1,8,0,10.22,0,12.19,19.7,11/7/2025 2:25:33 PM,0,0
,Mixed / non conventional,59,66,61,68,182.41,0,-233.63,7935.156,396.778,250,9.12,0,0,0,0,0,0,0,0,59,66,61,68,0,0,0,0,3,0,558,221,1.406,0,0,,1,1,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,59,66,68,3,203.69,0.04,-164.78,-5027.712,396.778,250,-16.07,0,0,0,0,0,0,0,0,59,66,68,3,0,0,0,0,3,0,558,221,1.406,0,0,,1,2,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,59,66,3,10,111.21,0.07,141.14,-3.981,396.778,250,-11083.54,0,0,0,0,0,0,0,0,59,66,3,10,0,0,0,0,3,0,558,221,1.406,0,0,,1,3,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,1
,Mixed / non conventional,59,66,10,17,58.16,0.22,-86.65,-3.123,396.778,250,-7389.03,0,0,0,0,0,0,0,0,59,66,10,17,0,0,0,0,3,0,558,221,1.406,0,0,,1,4,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,59,66,17,24,28.09,0.93,99.86,-2.413,396.778,250,-4618.14,0,0,0,0,0,0,0,0,59,66,17,24,0,0,0,0,3,0,558,221,1.406,0,0,,1,5,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,59,66,24,31,191.04,0.05,-39.53,-28.725,396.778,250,-2638.94,0,0,0,0,0,0,0,0,59,66,24,31,0,0,0,0,3,0,558,221,1.406,0,0,,1,6,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,59,66,31,38,121.67,0.03,-1.7,-36.586,396.778,250,-1319.47,0,0,0,0,0,0,0,0,59,66,31,38,0,0,0,0,3,0,558,221,1.406,0,0,,1,7,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,59,66,38,45,144.51,0,29.24,-108.641,396.778,250,-527.79,0,0,0,0,0,0,0,0,59,66,38,45,0,0,0,0,3,0,558,221,1.406,0,0,,1,8,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,59,66,45,52,176.45,0.03,-100.07,-530.606,396.778,250,-131.95,0,0,0,0,0,0,0,0,59,66,45,52,0,0,0,0,3,0,558,221,1.406,0,0,,1,9,0,10.22,0,12.16,19.7,11/7/2025 2:25:35 PM,0,0
,Mixed / non conventional,60,67,2,9,75.38,0.31,188.04,-1.823,298.174,250,-12327.22,0,0,0,0,0,0,0,0,60,67,2,9,0,0,0,0,3,0,700,209,2.346,0,0,,1,1,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,1
,Mixed / non conventional,60,67,9,16,50.81,0.19,-14.68,-1.815,298.174,250,-8344.58,0,0,0,0,0,0,0,0,60,67,9,16,0,0,0,0,3,0,700,209,2.346,0,0,,1,2,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,16,23,23.44,0.16,12.36,-1.313,298.174,250,-5323.27,0,0,0,0,0,0,0,0,60,67,16,23,0,0,0,0,3,0,700,209,2.346,0,0,,1,3,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,23,30,207.34,0.18,0.62,-19.744,298.174,250,-3131.33,0,0,0,0,0,0,0,0,60,67,23,30,0,0,0,0,3,0,700,209,2.346,0,0,,1,4,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,30,37,108.15,0.18,-5.86,-19.701,298.174,250,-1636.83,0,0,0,0,0,0,0,0,60,67,30,37,0,0,0,0,3,0,700,209,2.346,0,0,,1,5,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,37,44,171.5,0.15,-105.02,-72.244,298.174,250,-707.82,0,0,0,0,0,0,0,0,60,67,37,44,0,0,0,0,3,0,700,209,2.346,0,0,,1,6,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,44,51,170.05,0.14,-15.51,-238.783,298.174,250,-212.35,0,0,0,0,0,0,0,0,60,67,44,51,0,0,0,0,3,0,700,209,2.346,0,0,,1,7,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,51,58,155,0.11,17.1,-2502.976,298.174,250,-18.46,0,0,0,0,0,0,0,0,60,67,51,58,0,0,0,0,3,0,700,209,2.346,0,0,,1,8,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,58,65,210.34,0.1,350.42,6876.384,298.174,250,9.12,0,0,0,0,0,0,0,0,60,67,58,65,0,0,0,0,3,0,700,209,2.346,0,0,,1,9,0,10.37,0,12.19,19.7,11/7/2025 2:25:38 PM,0,0
,Mixed / non conventional,60,67,65,72,370.79,0.1,-239.32,-3243.262,299.769,250,-34.27,0,0,0,0,0,0,0,0,60,67,65,72,0,0,0,0,3,0,698,209,2.328,0,0,,1,1,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,72,7,140.67,0.09,-152.34,-797.759,299.769,250,-52.86,0,0,0,0,0,0,0,0,60,67,72,7,0,0,0,0,3,0,698,209,2.328,0,0,,1,2,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,7,14,89.91,0.47,146.67,-2.874,299.769,250,-9378.62,0,0,0,0,0,0,0,0,60,67,7,14,0,0,0,0,3,0,698,209,2.328,0,0,,1,3,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,1
,Mixed / non conventional,60,67,14,21,55.17,0.17,-8.05,-2.713,299.769,250,-6096.1,0,0,0,0,0,0,0,0,60,67,14,21,0,0,0,0,3,0,698,209,2.328,0,0,,1,4,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,21,28,142.31,0.07,1.64,-11.59,299.769,250,-3680.66,0,0,0,0,0,0,0,0,60,67,21,28,0,0,0,0,3,0,698,209,2.328,0,0,,1,5,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,28,35,150.44,0.13,9.27,-22.545,299.769,250,-2000.36,0,0,0,0,0,0,0,0,60,67,28,35,0,0,0,0,3,0,698,209,2.328,0,0,,1,6,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,35,42,162.23,0.13,-62.27,-52.674,299.769,250,-923.24,0,0,0,0,0,0,0,0,60,67,35,42,0,0,0,0,3,0,698,209,2.328,0,0,,1,7,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,42,49,147.97,0.14,-39.85,-139.762,299.769,250,-317.36,0,0,0,0,0,0,0,0,60,67,42,49,0,0,0,0,3,0,698,209,2.328,0,0,,1,8,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,49,56,195.71,0.12,12.65,-1155.352,299.769,250,-50.78,0,0,0,0,0,0,0,0,60,67,49,56,0,0,0,0,3,0,698,209,2.328,0,0,,1,9,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,56,63,98.42,0.04,290.31,355.731,299.769,250,82.94,0,0,0,0,0,0,0,0,60,67,56,63,0,0,0,0,3,0,698,209,2.328,0,0,,1,10,0,10.37,0,12.16,19.7,11/7/2025 2:25:40 PM,0,0
,Mixed / non conventional,60,67,63,70,194.02,0.09,-189.89,2941.192,300.777,250,19.84,0,0,0,0,0,0,0,0,60,67,63,70,0,0,0,0,3,0,695,209,2.31,0,0,,1,1,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,70,5,169.11,0.07,-228.7,-1905.56,300.777,250,-26.69,0,0,0,0,0,0,0,0,60,67,70,5,0,0,0,0,3,0,695,209,2.31,0,0,,1,2,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,5,12,160.22,0.26,166.02,-4.592,300.777,250,-10494.2,0,0,0,0,0,0,0,0,60,67,5,12,0,0,0,0,3,0,695,209,2.31,0,0,,1,3,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,1
,Mixed / non conventional,60,67,12,19,46.67,0.27,27.1,-2.023,300.777,250,-6939.71,0,0,0,0,0,0,0,0,60,67,12,19,0,0,0,0,3,0,695,209,2.31,0,0,,1,4,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,19,26,46.44,0.17,14.29,-3.256,300.777,250,-4290.01,0,0,0,0,0,0,0,0,60,67,19,26,0,0,0,0,3,0,695,209,2.31,0,0,,1,5,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,26,33,218.57,0.15,-38.67,-27.243,300.777,250,-2413.13,0,0,0,0,0,0,0,0,60,67,26,33,0,0,0,0,3,0,695,209,2.31,0,0,,1,6,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,33,40,149.09,0.11,70.21,-38.094,300.777,250,-1177.14,0,0,0,0,0,0,0,0,60,67,33,40,0,0,0,0,3,0,695,209,2.31,0,0,,1,7,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,40,47,150.14,0.11,-102.04,-100.336,300.777,250,-450.08,0,0,0,0,0,0,0,0,60,67,40,47,0,0,0,0,3,0,695,209,2.31,0,0,,1,8,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,47,54,222.12,0.12,18.34,-667.972,300.777,250,-100.02,0,0,0,0,0,0,0,0,60,67,47,54,0,0,0,0,3,0,695,209,2.31,0,0,,1,9,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,54,61,125.76,0.09,326.67,-4476.339,300.777,250,-8.45,0,0,0,0,0,0,0,0,60,67,54,61,0,0,0,0,3,0,695,209,2.31,0,0,,1,10,0,10.37,0,12.14,19.7,11/7/2025 2:25:43 PM,0,0
,Mixed / non conventional,60,67,61,68,162.75,0,-235.77,81.965,1.852,250,3.68,0,0,0,0,0,0,0,0,60,67,61,68,0,0,0,0,3,0,4,0,2.024,0,0,,1,1,0,12.87,0,12.21,19.7,11/7/2025 2:25:45 PM,0,0
,Mixed / non conventional,60,67,68,3,191.64,0.05,-161.79,-49.541,1.852,250,-7.17,0,0,0,0,0,0,0,0,60,67,68,3,0,0,0,0,3,0,4,0,2.024,0,0,,1,2,0,12.87,0,12.21,19.7,11/7/2025 2:25:45 PM,0,1
,Mixed / non conventional,60,67,3,10,110.62,1.56,139.14,-2.854,301.723,250,-11694.42,0,0,0,0,0,0,0,0,60,67,3,10,0,0,0,0,3,0,692,209,2.294,0,0,,1,1,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,1
,Mixed / non conventional,60,67,10,17,48.35,2.58,-87.41,-1.857,301.723,250,-7857.19,0,0,0,0,0,0,0,0,60,67,10,17,0,0,0,0,3,0,692,209,2.294,0,0,,1,2,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,0
,Mixed / non conventional,60,67,17,24,14.38,4.52,98.96,-0.874,301.723,250,-4962.43,0,0,0,0,0,0,0,0,60,67,17,24,0,0,0,0,3,0,692,209,2.294,0,0,,1,3,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,0
,Mixed / non conventional,60,67,24,31,217.37,0.09,-39.76,-22.787,301.723,250,-2878.21,0,0,0,0,0,0,0,0,60,67,24,31,0,0,0,0,3,0,692,209,2.294,0,0,,1,4,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,0
,Mixed / non conventional,60,67,31,38,133.23,0.08,-1.32,-27.298,301.723,250,-1472.57,0,0,0,0,0,0,0,0,60,67,31,38,0,0,0,0,3,0,692,209,2.294,0,0,,1,5,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,0
,Mixed / non conventional,60,67,38,45,157.8,0.1,30.09,-77.6,301.723,250,-613.57,0,0,0,0,0,0,0,0,60,67,38,45,0,0,0,0,3,0,692,209,2.294,0,0,,1,6,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,0
,Mixed / non conventional,60,67,45,52,189.38,0.1,-96.36,-337.594,301.723,250,-169.26,0,0,0,0,0,0,0,0,60,67,45,52,0,0,0,0,3,0,692,209,2.294,0,0,,1,7,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,0
,Mixed / non conventional,60,67,52,59,117.48,0.08,-129.53,-4607.259,301.723,250,-7.69,0,0,0,0,0,0,0,0,60,67,52,59,0,0,0,0,3,0,692,209,2.294,0,0,,1,8,0,10.4,0,12.12,19.7,11/7/2025 2:25:47 PM,0,0
,Mixed / non conventional,60,67,59,66,185.02,0.54,545.15,74.478,1.481,250,3.68,0,0,0,0,0,0,0,0,60,67,59,66,0,0,0,0,3,0,3,0,2.053,0,0,,1,1,0,12.87,0,12.19,19.7,11/7/2025 2:25:50 PM,0,0
,Mixed / non conventional,60,67,66,1,254.23,0.51,-473.99,-50.028,1.481,250,-7.52,0,0,0,0,0,0,0,0,60,67,66,1,0,0,0,0,3,0,3,0,2.053,0,0,,1,2,0,12.87,0,12.19,19.7,11/7/2025 2:25:50 PM,0,1
,Mixed / non conventional,60,67,1,8,8.19,6.8,151.23,-0.191,302.61,250,-12982.34,0,0,0,0,0,0,0,0,60,67,1,8,0,0,0,0,3,0,690,209,2.28,0,0,,1,1,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,1
,Mixed / non conventional,60,67,8,15,74.88,0.8,520.85,-2.56,302.61,250,-8851.6,0,0,0,0,0,0,0,0,60,67,8,15,0,0,0,0,3,0,690,209,2.28,0,0,,1,2,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,15,22,35.43,0.93,-693.07,-1.881,302.61,250,-5701.03,0,0,0,0,0,0,0,0,60,67,15,22,0,0,0,0,3,0,690,209,2.28,0,0,,1,3,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,22,29,183.08,0.12,173.38,-16.301,302.61,250,-3398.69,0,0,0,0,0,0,0,0,60,67,22,29,0,0,0,0,3,0,690,209,2.28,0,0,,1,4,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,29,36,117.82,0.06,-21,-19.67,302.61,250,-1812.63,0,0,0,0,0,0,0,0,60,67,29,36,0,0,0,0,3,0,690,209,2.28,0,0,,1,5,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,36,43,169.46,0.11,-3.04,-63.237,302.61,250,-810.92,0,0,0,0,0,0,0,0,60,67,36,43,0,0,0,0,3,0,690,209,2.28,0,0,,1,6,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,43,50,152.88,0.11,-27.1,-176.861,302.61,250,-261.59,0,0,0,0,0,0,0,0,60,67,43,50,0,0,0,0,3,0,690,209,2.28,0,0,,1,7,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,50,57,178.53,0.09,-191.4,-1652.211,302.61,250,-32.7,0,0,0,0,0,0,0,0,60,67,50,57,0,0,0,0,3,0,690,209,2.28,0,0,,1,8,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,57,64,304.78,0.08,630.71,4648.348,302.61,250,19.84,0,0,0,0,0,0,0,0,60,67,57,64,0,0,0,0,3,0,690,209,2.28,0,0,,1,9,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,64,71,-421.19,0.08,-374.37,-1536.772,302.61,250,82.94,0,0,0,0,0,0,0,0,60,67,64,71,0,0,0,0,3,0,690,209,2.28,0,0,,1,10,0,10.4,0,12.14,19.7,11/7/2025 2:25:52 PM,0,0
,Mixed / non conventional,60,67,71,6,151.62,0.06,-125.73,-1182.061,303.841,250,-38.97,0,0,0,0,0,0,0,0,60,67,71,6,0,0,0,0,3,0,689,209,2.269,0,0,,1,1,0,10.4,0,12.21,19.7,11/7/2025 2:25:54 PM,0,0
,Mixed / non conventional,60,67,6,13,128.38,0.24,110.82,-3.93,303.841,250,-9926.02,0,0,0,0,0,0,0,0,60,67,6,13,0,0,0,0,3,0,689,209,2.269,0,0,,1,2,0,10.4,0,12.21,19.7,11/7/2025 2:25:54 PM,0,1
,Mixed / non conventional,60,67,13,20,57.14,0.2,-31.31,-2.668,303.841,250,-6508.87,0,0,0,0,0,0,0,0,60,67,13,20,0,0,0,0,3,0,689,209,2.269,0,0,,1,3,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,20,27,97.13,0.17,62.2,-7.42,303.841,250,-3977.64,0,0,0,0,0,0,0,0,60,67,20,27,0,0,0,0,3,0,689,209,2.269,0,0,,1,4,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,27,34,186.91,0.1,-37.63,-25.81,303.841,250,-2200.4,0,0,0,0,0,0,0,0,60,67,27,34,0,0,0,0,3,0,689,209,2.269,0,0,,1,5,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,34,41,155.03,0.1,-15.8,-45.068,303.841,250,-1045.19,0,0,0,0,0,0,0,0,60,67,34,41,0,0,0,0,3,0,689,209,2.269,0,0,,1,6,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,41,48,149.69,0.08,-30.15,-119.668,303.841,250,-380.07,0,0,0,0,0,0,0,0,60,67,41,48,0,0,0,0,3,0,689,209,2.269,0,0,,1,7,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,48,55,205.73,0.07,-10.1,-855.218,303.841,250,-73.09,0,0,0,0,0,0,0,0,60,67,48,55,0,0,0,0,3,0,689,209,2.269,0,0,,1,8,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,55,62,161.9,0.08,275.54,-1435.364,303.841,250,-34.27,0,0,0,0,0,0,0,0,60,67,55,62,0,0,0,0,3,0,689,209,2.269,0,0,,1,9,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,62,69,156.69,0.07,176.82,5219.881,303.841,250,9.12,0,0,0,0,0,0,0,0,60,67,62,69,0,0,0,0,3,0,689,209,2.269,0,0,,1,10,0,10.4,0,12.21,19.7,11/7/2025 2:25:55 PM,0,0
,Mixed / non conventional,60,67,69,4,144.2,0.07,-529.37,-2731.494,304.503,250,-16.07,0,0,0,0,0,0,0,0,60,67,69,4,0,0,0,0,3,0,688,209,2.258,0,0,,1,1,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,0
,Mixed / non conventional,60,67,4,11,149.16,0.22,126.32,-4.098,304.503,250,-11083.54,0,0,0,0,0,0,0,0,60,67,4,11,0,0,0,0,3,0,688,209,2.258,0,0,,1,2,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,1
,Mixed / non conventional,60,67,11,18,43.51,0.23,27.53,-1.793,304.503,250,-7389.03,0,0,0,0,0,0,0,0,60,67,11,18,0,0,0,0,3,0,688,209,2.258,0,0,,1,3,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,0
,Mixed / non conventional,60,67,18,25,19.15,0.35,-2.67,-1.263,304.503,250,-4618.14,0,0,0,0,0,0,0,0,60,67,18,25,0,0,0,0,3,0,688,209,2.258,0,0,,1,4,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,0
,Mixed / non conventional,60,67,25,32,220.07,0.12,-12.64,-25.393,304.503,250,-2638.94,0,0,0,0,0,0,0,0,60,67,25,32,0,0,0,0,3,0,688,209,2.258,0,0,,1,5,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,0
,Mixed / non conventional,60,67,32,39,149.51,0.12,6.76,-34.503,304.503,250,-1319.47,0,0,0,0,0,0,0,0,60,67,32,39,0,0,0,0,3,0,688,209,2.258,0,0,,1,6,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,0
,Mixed / non conventional,60,67,39,46,150.28,0.1,-52.41,-86.704,304.503,250,-527.79,0,0,0,0,0,0,0,0,60,67,39,46,0,0,0,0,3,0,688,209,2.258,0,0,,1,7,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,0
,Mixed / non conventional,60,67,46,53,206.58,0.09,-10.85,-476.742,304.503,250,-131.95,0,0,0,0,0,0,0,0,60,67,46,53,0,0,0,0,3,0,688,209,2.258,0,0,,1,8,0,10.4,0,12.19,19.7,11/7/2025 2:25:57 PM,0,0
,Mixed / non conventional,61,68,3,10,120.25,0.11,138.43,-3.723,381.631,250,-12327.22,0,0,0,0,0,0,0,0,61,68,3,10,0,0,0,0,3,0,567,216,1.485,0,0,,1,1,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,1
,Mixed / non conventional,61,68,10,17,52.63,0.17,-87.04,-2.407,381.631,250,-8344.58,0,0,0,0,0,0,0,0,61,68,10,17,0,0,0,0,3,0,567,216,1.485,0,0,,1,2,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,0
,Mixed / non conventional,61,68,17,24,16.81,1.11,99.01,-1.205,381.631,250,-5323.27,0,0,0,0,0,0,0,0,61,68,17,24,0,0,0,0,3,0,567,216,1.485,0,0,,1,3,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,0
,Mixed / non conventional,61,68,24,31,227.99,0.06,-39.96,-27.787,381.631,250,-3131.33,0,0,0,0,0,0,0,0,61,68,24,31,0,0,0,0,3,0,567,216,1.485,0,0,,1,4,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,0
,Mixed / non conventional,61,68,31,38,140.59,0.04,-0.92,-32.78,381.631,250,-1636.83,0,0,0,0,0,0,0,0,61,68,31,38,0,0,0,0,3,0,567,216,1.485,0,0,,1,5,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,0
,Mixed / non conventional,61,68,38,45,167.36,0.05,30.61,-90.232,381.631,250,-707.82,0,0,0,0,0,0,0,0,61,68,38,45,0,0,0,0,3,0,567,216,1.485,0,0,,1,6,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,0
,Mixed / non conventional,61,68,45,52,199.85,0.05,-94.72,-359.176,381.631,250,-212.35,0,0,0,0,0,0,0,0,61,68,45,52,0,0,0,0,3,0,567,216,1.485,0,0,,1,7,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,0
,Mixed / non conventional,61,68,52,59,149.52,0.03,-86.85,-3090.331,381.631,250,-18.46,0,0,0,0,0,0,0,0,61,68,52,59,0,0,0,0,3,0,567,216,1.485,0,0,,1,8,0,10.25,0,12.16,20.2,11/7/2025 2:25:59 PM,0,0
