,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,55,62,67,2,79.95,0.11,-192.97,-625.29,413.43,250,-52.86,0,0,0,0,0,0,0,0,55,62,67,2,0,0,0,0,3,0,519,215,1.256,0,0,,2,2,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,2,9,-35.95,4.61,167.39,1.585,413.43,250,-9378.62,0,0,0,0,0,0,0,0,55,62,2,9,0,0,0,0,3,0,519,215,1.256,0,0,,2,3,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,1
,Mixed / non conventional,55,62,9,16,228.75,0.23,-52.01,-15.514,413.43,250,-6096.1,0,0,0,0,0,0,0,0,55,62,9,16,0,0,0,0,3,0,519,215,1.256,0,0,,2,4,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,16,23,32.3,0.23,70.24,-3.628,413.43,250,-3680.66,0,0,0,0,0,0,0,0,55,62,16,23,0,0,0,0,3,0,519,215,1.256,0,0,,2,5,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,23,30,9.48,1.69,-105.73,-1.959,413.43,250,-2000.36,0,0,0,0,0,0,0,0,55,62,23,30,0,0,0,0,3,0,519,215,1.256,0,0,,2,6,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,30,37,32.39,0.7,-227.87,-14.503,413.43,250,-923.24,0,0,0,0,0,0,0,0,55,62,30,37,0,0,0,0,3,0,519,215,1.256,0,0,,2,7,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,37,44,56.71,0,350.6,-73.87,413.43,250,-317.36,0,0,0,0,0,0,0,0,55,62,37,44,0,0,0,0,3,0,519,215,1.256,0,0,,2,8,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,44,51,76.55,0.06,-224.53,-623.292,413.43,250,-50.78,0,0,0,0,0,0,0,0,55,62,44,51,0,0,0,0,3,0,519,215,1.256,0,0,,2,9,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,51,58,83.61,0.23,459.46,416.795,413.43,250,82.94,0,0,0,0,0,0,0,0,55,62,51,58,0,0,0,0,3,0,519,215,1.256,0,0,,2,10,0,10.04,0,12.05,27,11/7/2025 3:52:05 PM,0,0
,Mixed / non conventional,55,62,58,65,86.92,0,-290.49,1815.173,414.342,250,19.84,0,0,0,0,0,0,0,0,55,62,58,65,0,0,0,0,3,0,520,215,1.255,0,0,,2,1,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,65,72,95.1,0.06,57.46,-1205.035,414.342,250,-32.7,0,0,0,0,0,0,0,0,55,62,65,72,0,0,0,0,3,0,520,215,1.255,0,0,,2,2,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,72,7,100.73,0.09,-83.26,-291.123,414.342,250,-143.36,0,0,0,0,0,0,0,0,55,62,72,7,0,0,0,0,3,0,520,215,1.255,0,0,,2,3,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,7,14,208.65,0.1,-12.92,-12.457,414.342,250,-6939.71,0,0,0,0,0,0,0,0,55,62,7,14,0,0,0,0,3,0,520,215,1.255,0,0,,2,4,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,1
,Mixed / non conventional,55,62,14,21,40.33,0.21,63.78,-3.895,414.342,250,-4290.01,0,0,0,0,0,0,0,0,55,62,14,21,0,0,0,0,3,0,520,215,1.255,0,0,,2,5,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,21,28,8.93,1.08,-69.83,-1.533,414.342,250,-2413.13,0,0,0,0,0,0,0,0,55,62,21,28,0,0,0,0,3,0,520,215,1.255,0,0,,2,6,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,28,35,34.4,0.13,19.56,-12.11,414.342,250,-1177.14,0,0,0,0,0,0,0,0,55,62,28,35,0,0,0,0,3,0,520,215,1.255,0,0,,2,7,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,35,42,53.11,0.04,11.53,-48.895,414.342,250,-450.08,0,0,0,0,0,0,0,0,55,62,35,42,0,0,0,0,3,0,520,215,1.255,0,0,,2,8,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,42,49,58.79,0.03,-86.79,-243.537,414.342,250,-100.02,0,0,0,0,0,0,0,0,55,62,42,49,0,0,0,0,3,0,520,215,1.255,0,0,,2,9,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,49,56,122.79,0.06,378.9,-6021.277,414.342,250,-8.45,0,0,0,0,0,0,0,0,55,62,49,56,0,0,0,0,3,0,520,215,1.255,0,0,,2,10,0,10.04,0,12.07,27,11/7/2025 3:52:07 PM,0,0
,Mixed / non conventional,55,62,56,63,117.39,0.07,-279,1978.26,61.98,250,3.68,0,0,0,0,0,0,0,0,55,62,56,63,0,0,0,0,3,0,77,5,1.245,0,0,,2,1,0,12.75,0,12.07,27.5,11/7/2025 3:52:10 PM,0,0
,Mixed / non conventional,55,62,63,70,120.27,0.06,73.28,-968.897,61.98,250,-7.69,0,0,0,0,0,0,0,0,55,62,63,70,0,0,0,0,3,0,77,5,1.245,0,0,,2,2,0,12.75,0,12.07,27.5,11/7/2025 3:52:10 PM,0,0
,Mixed / non conventional,55,62,70,5,83.32,0.15,-58.11,-49.965,61.98,250,-103.36,0,0,0,0,0,0,0,0,55,62,70,5,0,0,0,0,3,0,77,5,1.245,0,0,,2,3,0,12.75,0,12.07,27.5,11/7/2025 3:52:10 PM,0,1
,Mixed / non conventional,55,62,5,12,222.54,0.44,-36.33,-11.761,415.231,250,-7857.19,0,0,0,0,0,0,0,0,55,62,5,12,0,0,0,0,3,0,518,215,1.247,0,0,,2,1,0,10.07,0,12.07,27.5,11/7/2025 3:52:12 PM,0,1
,Mixed / non conventional,55,62,12,19,6.95,2.59,33.63,-0.582,415.231,250,-4962.43,0,0,0,0,0,0,0,0,55,62,12,19,0,0,0,0,3,0,518,215,1.247,0,0,,2,2,0,10.07,0,12.07,27.5,11/7/2025 3:52:12 PM,0,0
,Mixed / non conventional,55,62,19,26,54.7,0.15,14.54,-7.891,415.231,250,-2878.21,0,0,0,0,0,0,0,0,55,62,19,26,0,0,0,0,3,0,518,215,1.247,0,0,,2,3,0,10.07,0,12.07,27.5,11/7/2025 3:52:12 PM,0,0
,Mixed / non conventional,55,62,26,33,35.98,0.37,-27.17,-10.145,415.231,250,-1472.57,0,0,0,0,0,0,0,0,55,62,26,33,0,0,0,0,3,0,518,215,1.247,0,0,,2,4,0,10.07,0,12.07,27.5,11/7/2025 3:52:12 PM,0,0
,Mixed / non conventional,55,62,33,40,41.85,0.07,-38.71,-28.325,415.231,250,-613.57,0,0,0,0,0,0,0,0,55,62,33,40,0,0,0,0,3,0,518,215,1.247,0,0,,2,5,0,10.07,0,12.07,27.5,11/7/2025 3:52:12 PM,0,0
,Mixed / non conventional,55,62,40,47,58.33,0.03,123.38,-143.099,415.231,250,-169.26,0,0,0,0,0,0,0,0,55,62,40,47,0,0,0,0,3,0,518,215,1.247,0,0,,2,6,0,10.07,0,12.07,27.5,11/7/2025 3:52:12 PM,0,0
,Mixed / non conventional,55,62,47,54,100.12,0.03,-311.77,-5403.493,415.231,250,-7.69,0,0,0,0,0,0,0,0,55,62,47,54,0,0,0,0,3,0,518,215,1.247,0,0,,2,7,0,10.07,0,12.07,27.5,11/7/2025 3:52:12 PM,0,0
,Mixed / non conventional,55,62,54,61,110.3,0.05,597.86,1098.23,36.622,250,3.68,0,0,0,0,0,0,0,0,55,62,54,61,0,0,0,0,3,0,45,2,1.228,0,0,,2,1,0,12.75,0,12.1,27.5,11/7/2025 3:52:14 PM,0,0
,Mixed / non conventional,55,62,61,68,126.1,0.05,-362.14,-546.528,36.622,250,-8.45,0,0,0,0,0,0,0,0,55,62,61,68,0,0,0,0,3,0,45,2,1.228,0,0,,2,2,0,12.75,0,12.1,27.5,11/7/2025 3:52:14 PM,0,0
,Mixed / non conventional,55,62,68,3,92.47,0.16,-123.27,-49.599,36.622,250,-68.28,0,0,0,0,0,0,0,0,55,62,68,3,0,0,0,0,3,0,45,2,1.228,0,0,,2,3,0,12.75,0,12.1,27.5,11/7/2025 3:52:14 PM,0,1
,Mixed / non conventional,55,62,3,10,111.77,0.29,115.47,-5.252,415.961,250,-8851.6,0,0,0,0,0,0,0,0,55,62,3,10,0,0,0,0,3,0,518,216,1.246,0,0,,2,1,0,10.07,0,12.1,27.5,11/7/2025 3:52:16 PM,0,1
,Mixed / non conventional,55,62,10,17,98.79,0.18,-5.48,-7.208,415.961,250,-5701.03,0,0,0,0,0,0,0,0,55,62,10,17,0,0,0,0,3,0,518,216,1.246,0,0,,2,2,0,10.07,0,12.1,27.5,11/7/2025 3:52:16 PM,0,0
,Mixed / non conventional,55,62,17,24,44.94,0.23,63.35,-5.5,415.961,250,-3398.69,0,0,0,0,0,0,0,0,55,62,17,24,0,0,0,0,3,0,518,216,1.246,0,0,,2,3,0,10.07,0,12.1,27.5,11/7/2025 3:52:16 PM,0,0
,Mixed / non conventional,55,62,24,31,21.24,0.78,-123.17,-4.873,415.961,250,-1812.63,0,0,0,0,0,0,0,0,55,62,24,31,0,0,0,0,3,0,518,216,1.246,0,0,,2,4,0,10.07,0,12.1,27.5,11/7/2025 3:52:16 PM,0,0
,Mixed / non conventional,55,62,31,38,34.84,0.2,47.63,-17.873,415.961,250,-810.92,0,0,0,0,0,0,0,0,55,62,31,38,0,0,0,0,3,0,518,216,1.246,0,0,,2,5,0,10.07,0,12.1,27.5,11/7/2025 3:52:16 PM,0,0
,Mixed / non conventional,55,62,38,45,56.74,0,-53.93,-90.222,415.961,250,-261.59,0,0,0,0,0,0,0,0,55,62,38,45,0,0,0,0,3,0,518,216,1.246,0,0,,2,6,0,10.07,0,12.1,27.5,11/7/2025 3:52:16 PM,0,0
,Mixed / non conventional,55,62,45,52,83.67,0.03,-10.32,-1064.323,415.961,250,-32.7,0,0,0,0,0,0,0,0,55,62,45,52,0,0,0,0,3,0,518,216,1.246,0,0,,2,7,0,10.07,0,12.1,27.5,11/7/2025 3:52:17 PM,0,0
,Mixed / non conventional,55,62,52,59,94.84,0.05,355.1,1988.211,415.961,250,19.84,0,0,0,0,0,0,0,0,55,62,52,59,0,0,0,0,3,0,518,216,1.246,0,0,,2,8,0,10.07,0,12.1,27.5,11/7/2025 3:52:17 PM,0,0
,Mixed / non conventional,55,62,59,66,32.31,0.07,-226.84,162.069,415.961,250,82.94,0,0,0,0,0,0,0,0,55,62,59,66,0,0,0,0,3,0,518,216,1.246,0,0,,2,9,0,10.07,0,12.1,27.5,11/7/2025 3:52:17 PM,0,0
,Mixed / non conventional,55,62,66,1,89.27,0.12,-144.21,-952.746,415.961,250,-38.97,0,0,0,0,0,0,0,0,55,62,66,1,0,0,0,0,3,0,518,216,1.246,0,0,,2,10,0,10.07,0,12.1,27.5,11/7/2025 3:52:17 PM,0,0
,Mixed / non conventional,55,62,1,8,-6.83,8.24,145.05,0.286,416.464,250,-9926.02,0,0,0,0,0,0,0,0,55,62,1,8,0,0,0,0,3,0,517,215,1.24,0,0,,2,1,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,1
,Mixed / non conventional,55,62,8,15,254.56,0.26,-21.71,-16.288,416.464,250,-6508.87,0,0,0,0,0,0,0,0,55,62,8,15,0,0,0,0,3,0,517,215,1.24,0,0,,2,2,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,15,22,29.24,0.43,37.56,-3.062,416.464,250,-3977.64,0,0,0,0,0,0,0,0,55,62,15,22,0,0,0,0,3,0,517,215,1.24,0,0,,2,3,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,22,29,6.2,2.58,-93.96,-1.174,416.464,250,-2200.4,0,0,0,0,0,0,0,0,55,62,22,29,0,0,0,0,3,0,517,215,1.24,0,0,,2,4,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,29,36,33.65,0.28,45.18,-13.409,416.464,250,-1045.19,0,0,0,0,0,0,0,0,55,62,29,36,0,0,0,0,3,0,517,215,1.24,0,0,,2,5,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,36,43,55.32,0.03,-24.01,-60.614,416.464,250,-380.07,0,0,0,0,0,0,0,0,55,62,36,43,0,0,0,0,3,0,517,215,1.24,0,0,,2,6,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,43,50,63.58,0,73.65,-362.277,416.464,250,-73.09,0,0,0,0,0,0,0,0,55,62,43,50,0,0,0,0,3,0,517,215,1.24,0,0,,2,7,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,50,57,124.29,0.04,165.04,-1510.299,416.464,250,-34.27,0,0,0,0,0,0,0,0,55,62,50,57,0,0,0,0,3,0,517,215,1.24,0,0,,2,8,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,57,64,82.19,0,-146.21,3752.917,416.464,250,9.12,0,0,0,0,0,0,0,0,55,62,57,64,0,0,0,0,3,0,517,215,1.24,0,0,,2,9,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,64,71,65.83,0.05,-17.94,-1484.667,416.464,250,-18.46,0,0,0,0,0,0,0,0,55,62,64,71,0,0,0,0,3,0,517,215,1.24,0,0,,2,10,0,10.07,0,12.07,27.5,11/7/2025 3:52:19 PM,0,0
,Mixed / non conventional,55,62,71,6,89.01,0.05,-187.88,-302.242,417.014,250,-122.81,0,0,0,0,0,0,0,0,55,62,71,6,0,0,0,0,3,0,517,216,1.241,0,0,,2,1,0,10.04,0,12.12,27,11/7/2025 3:52:21 PM,0,0
,Mixed / non conventional,55,62,6,13,241.02,0.27,118.91,-13.603,417.014,250,-7389.03,0,0,0,0,0,0,0,0,55,62,6,13,0,0,0,0,3,0,517,216,1.241,0,0,,2,2,0,10.04,0,12.12,27,11/7/2025 3:52:21 PM,0,1
,Mixed / non conventional,55,62,13,20,10.77,0.87,6.87,-0.973,417.014,250,-4618.14,0,0,0,0,0,0,0,0,55,62,13,20,0,0,0,0,3,0,517,216,1.241,0,0,,2,3,0,10.04,0,12.12,27,11/7/2025 3:52:21 PM,0,0
,Mixed / non conventional,55,62,20,27,30.59,0.16,27.81,-4.834,417.014,250,-2638.94,0,0,0,0,0,0,0,0,55,62,20,27,0,0,0,0,3,0,517,216,1.241,0,0,,2,4,0,10.04,0,12.12,27,11/7/2025 3:52:21 PM,0,0
,Mixed / non conventional,55,62,27,34,37.26,0.09,-28.44,-11.774,417.014,250,-1319.47,0,0,0,0,0,0,0,0,55,62,27,34,0,0,0,0,3,0,517,216,1.241,0,0,,2,5,0,10.04,0,12.12,27,11/7/2025 3:52:22 PM,0,0
,Mixed / non conventional,55,62,34,41,47.59,0.05,19.94,-37.601,417.014,250,-527.79,0,0,0,0,0,0,0,0,55,62,34,41,0,0,0,0,3,0,517,216,1.241,0,0,,2,6,0,10.04,0,12.12,27,11/7/2025 3:52:22 PM,0,0
,Mixed / non conventional,55,62,41,48,57.77,0.03,-17.01,-182.576,417.014,250,-131.95,0,0,0,0,0,0,0,0,55,62,41,48,0,0,0,0,3,0,517,216,1.241,0,0,,2,7,0,10.04,0,12.12,27,11/7/2025 3:52:22 PM,0,0
,Mixed / non conventional,56,63,70,5,69.88,0.13,-62.11,-297.1,361.977,250,-85.14,0,0,0,0,0,0,0,0,56,63,70,5,0,0,0,0,3,0,587,212,1.621,0,0,,2,1,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,5,12,-28.44,2.15,-35.21,1.234,361.977,250,-8344.58,0,0,0,0,0,0,0,0,56,63,5,12,0,0,0,0,3,0,587,212,1.621,0,0,,2,2,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,1
,Mixed / non conventional,56,63,12,19,79.16,0.08,34.41,-5.383,361.977,250,-5323.27,0,0,0,0,0,0,0,0,56,63,12,19,0,0,0,0,3,0,587,212,1.621,0,0,,2,3,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,19,26,41.41,0.41,15.02,-4.786,361.977,250,-3131.33,0,0,0,0,0,0,0,0,56,63,19,26,0,0,0,0,3,0,587,212,1.621,0,0,,2,4,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,26,33,79.1,0.11,-26.54,-17.492,361.977,250,-1636.83,0,0,0,0,0,0,0,0,56,63,26,33,0,0,0,0,3,0,587,212,1.621,0,0,,2,5,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,33,40,77.96,0.11,-37.28,-39.868,361.977,250,-707.82,0,0,0,0,0,0,0,0,56,63,33,40,0,0,0,0,3,0,587,212,1.621,0,0,,2,6,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,40,47,68.71,0.09,119.73,-117.128,361.977,250,-212.35,0,0,0,0,0,0,0,0,56,63,40,47,0,0,0,0,3,0,587,212,1.621,0,0,,2,7,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,47,54,107.04,0.08,-291.02,-2098.418,361.977,250,-18.46,0,0,0,0,0,0,0,0,56,63,47,54,0,0,0,0,3,0,587,212,1.621,0,0,,2,8,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,54,61,102.67,0.04,576.45,4074.63,361.977,250,9.12,0,0,0,0,0,0,0,0,56,63,54,61,0,0,0,0,3,0,587,212,1.621,0,0,,2,9,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,61,68,119.35,0.09,-347.91,-1260.555,361.977,250,-34.27,0,0,0,0,0,0,0,0,56,63,61,68,0,0,0,0,3,0,587,212,1.621,0,0,,2,10,0,10.04,0,12.03,27.5,11/7/2025 3:52:24 PM,0,0
,Mixed / non conventional,56,63,68,3,77.41,0.1,-125.76,-530.974,362.562,250,-52.86,0,0,0,0,0,0,0,0,56,63,68,3,0,0,0,0,3,0,582,211,1.606,0,0,,2,1,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,3,10,21.47,1.43,116.33,-0.83,362.562,250,-9378.62,0,0,0,0,0,0,0,0,56,63,3,10,0,0,0,0,3,0,582,211,1.606,0,0,,2,2,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,1
,Mixed / non conventional,56,63,10,17,33.25,1,-4.55,-1.978,362.562,250,-6096.1,0,0,0,0,0,0,0,0,56,63,10,17,0,0,0,0,3,0,582,211,1.606,0,0,,2,3,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,17,24,48.04,0.21,63.21,-4.732,362.562,250,-3680.66,0,0,0,0,0,0,0,0,56,63,17,24,0,0,0,0,3,0,582,211,1.606,0,0,,2,4,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,24,31,82.75,0.07,-121.97,-14.998,362.562,250,-2000.36,0,0,0,0,0,0,0,0,56,63,24,31,0,0,0,0,3,0,582,211,1.606,0,0,,2,5,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,31,38,86.41,0.06,48.49,-33.934,362.562,250,-923.24,0,0,0,0,0,0,0,0,56,63,31,38,0,0,0,0,3,0,582,211,1.606,0,0,,2,6,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,38,45,59.9,0.06,-50.84,-68.431,362.562,250,-317.36,0,0,0,0,0,0,0,0,56,63,38,45,0,0,0,0,3,0,582,211,1.606,0,0,,2,7,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,45,52,93.54,0.04,-0.57,-667.885,362.562,250,-50.78,0,0,0,0,0,0,0,0,56,63,45,52,0,0,0,0,3,0,582,211,1.606,0,0,,2,8,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,52,59,34.62,0.26,328.58,151.32,362.562,250,82.94,0,0,0,0,0,0,0,0,56,63,52,59,0,0,0,0,3,0,582,211,1.606,0,0,,2,9,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,59,66,94.39,0,-219.74,1724.737,362.562,250,19.84,0,0,0,0,0,0,0,0,56,63,59,66,0,0,0,0,3,0,582,211,1.606,0,0,,2,10,0,10.1,0,12.03,27.5,11/7/2025 3:52:27 PM,0,0
,Mixed / non conventional,56,63,66,1,79.66,0.07,-140.56,-1085.278,363.658,250,-26.69,0,0,0,0,0,0,0,0,56,63,66,1,0,0,0,0,3,0,580,211,1.594,0,0,,2,1,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,1,8,84.63,0.44,145.71,-2.933,363.658,250,-10494.2,0,0,0,0,0,0,0,0,56,63,1,8,0,0,0,0,3,0,580,211,1.594,0,0,,2,2,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,1
,Mixed / non conventional,56,63,8,15,-45.75,0.35,-19.75,2.397,363.658,250,-6939.71,0,0,0,0,0,0,0,0,56,63,8,15,0,0,0,0,3,0,580,211,1.594,0,0,,2,3,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,15,22,60.59,0.15,37.29,-5.136,363.658,250,-4290.01,0,0,0,0,0,0,0,0,56,63,15,22,0,0,0,0,3,0,580,211,1.594,0,0,,2,4,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,22,29,90.07,0.04,-93.37,-13.574,363.658,250,-2413.13,0,0,0,0,0,0,0,0,56,63,22,29,0,0,0,0,3,0,580,211,1.594,0,0,,2,5,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,29,36,85.57,0.09,45.73,-26.435,363.658,250,-1177.14,0,0,0,0,0,0,0,0,56,63,29,36,0,0,0,0,3,0,580,211,1.594,0,0,,2,6,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,36,43,59.48,0.03,-21.64,-48.06,363.658,250,-450.08,0,0,0,0,0,0,0,0,56,63,36,43,0,0,0,0,3,0,580,211,1.594,0,0,,2,7,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,43,50,73.51,0.03,74.6,-267.289,363.658,250,-100.02,0,0,0,0,0,0,0,0,56,63,43,50,0,0,0,0,3,0,580,211,1.594,0,0,,2,8,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,50,57,112.07,0.07,166.61,-4823.266,363.658,250,-8.45,0,0,0,0,0,0,0,0,56,63,50,57,0,0,0,0,3,0,580,211,1.594,0,0,,2,9,0,10.1,0,12.12,27.5,11/7/2025 3:52:29 PM,0,0
,Mixed / non conventional,56,63,57,64,85.77,0.06,-149.8,8528.597,365.72,250,3.68,0,0,0,0,0,0,0,0,56,63,57,64,0,0,0,0,3,0,580,212,1.587,0,0,,2,1,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,64,71,64.77,0.06,-12.72,-3078.833,365.72,250,-7.69,0,0,0,0,0,0,0,0,56,63,64,71,0,0,0,0,3,0,580,212,1.587,0,0,,2,2,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,71,6,68.55,0.14,-188.53,-242.561,365.72,250,-103.36,0,0,0,0,0,0,0,0,56,63,71,6,0,0,0,0,3,0,580,212,1.587,0,0,,2,3,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,6,13,-38.13,1.61,119.86,1.775,365.72,250,-7857.19,0,0,0,0,0,0,0,0,56,63,6,13,0,0,0,0,3,0,580,212,1.587,0,0,,2,4,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,1
,Mixed / non conventional,56,63,13,20,73.82,0.25,7.07,-5.44,365.72,250,-4962.43,0,0,0,0,0,0,0,0,56,63,13,20,0,0,0,0,3,0,580,212,1.587,0,0,,2,5,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,20,27,62.55,0.06,28.02,-7.948,365.72,250,-2878.21,0,0,0,0,0,0,0,0,56,63,20,27,0,0,0,0,3,0,580,212,1.587,0,0,,2,6,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,27,34,87.2,0.08,-28.13,-21.656,365.72,250,-1472.57,0,0,0,0,0,0,0,0,56,63,27,34,0,0,0,0,3,0,580,212,1.587,0,0,,2,7,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,34,41,68.09,0.08,20.23,-40.583,365.72,250,-613.57,0,0,0,0,0,0,0,0,56,63,34,41,0,0,0,0,3,0,580,212,1.587,0,0,,2,8,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,41,48,68.53,0.07,-16.07,-148.065,365.72,250,-169.26,0,0,0,0,0,0,0,0,56,63,41,48,0,0,0,0,3,0,580,212,1.587,0,0,,2,9,0,10.04,0,12.03,27.5,11/7/2025 3:52:32 PM,0,0
,Mixed / non conventional,56,63,48,55,122.92,0.07,-214.58,-135.926,8.508,250,-7.69,0,0,0,0,0,0,0,0,56,63,48,55,0,0,0,0,3,0,12,0,1.468,0,0,,2,1,0,12.78,0,12.12,27.5,11/7/2025 3:52:34 PM,0,0
,Mixed / non conventional,56,63,55,62,117.08,0.09,522.71,270.827,8.508,250,3.68,0,0,0,0,0,0,0,0,56,63,55,62,0,0,0,0,3,0,12,0,1.468,0,0,,2,2,0,12.78,0,12.12,27.5,11/7/2025 3:52:34 PM,0,0
,Mixed / non conventional,56,63,62,69,50.34,0.08,-241.85,-50.687,8.508,250,-8.45,0,0,0,0,0,0,0,0,56,63,62,69,0,0,0,0,3,0,12,0,1.468,0,0,,2,3,0,12.78,0,12.12,27.5,11/7/2025 3:52:34 PM,0,1
