3032 1635 1
787 880 884 1129 787 1
788 1386 1387 1534 788 1
789 753 764 767 789 1
790 743 747 909 790 1
791 1113 929 1444 791 1
792 1024 633 1044 792 1
793 1020 819 1050 793 1
794 491 116 1529 794 1
795 726 720 1040 795 1
796 1346 881 1525 796 1
797 1211 686 1359 797 1
798 668 1132 1396 798 1
799 954 1434 1444 799 1
800 566 569 1137 800 1
801 915 912 1210 801 1
802 499 1098 1099 802 1
803 709 735 736 803 1
804 921 804 963 804 1
805 1129 884 1130 805 1
806 1195 1033 1450 806 1
807 638 680 1491 807 1
808 493 1091 1093 808 1
809 1089 531 1539 809 1
810 492 1375 1441 810 1
811 118 490 1140 811 1
812 797 985 1045 812 1
813 789 790 939 813 1
814 974 830 1598 814 1
815 1373 1374 1482 815 1
816 750 1025 1180 816 1
817 500 989 1215 817 1
818 1174 477 1413 818 1
819 718 719 768 819 1
820 717 728 730 820 1
821 751 730 945 821 1
822 1102 1188 1189 822 1
823 768 769 920 823 1
824 452 1042 1586 824 1
825 715 716 717 825 1
826 751 945 969 826 1
827 745 706 746 827 1
828 1100 1208 1407 828 1
829 754 726 910 829 1
830 728 729 756 830 1
831 1167 587 1298 831 1
832 736 873 953 832 1
833 660 685 690 833 1
834 901 902 936 834 1
835 1198 928 1504 835 1
836 1185 666 1348 836 1
837 923 765 1075 837 1
838 602 603 670 838 1
839 579 581 587 839 1
840 720 1038 1040 840 1
841 756 757 967 841 1
842 714 718 720 842 1
843 1328 1137 1525 843 1
844 648 677 1461 844 1
845 550 553 962 845 1
846 1046 1265 1299 846 1
847 712 713 714 847 1
848 464 1061 1416 848 1
849 1007 1077 1594 849 1
850 754 910 1052 850 1
851 1482 1374 1573 851 1
852 508 1048 1342 852 1
853 660 690 1569 853 1
854 728 756 1063 854 1
855 696 1152 1177 855 1
856 1189 703 1424 856 1
857 592 671 715 857 1
858 756 967 1016 858 1
859 1152 696 1388 859 1
860 574 576 1032 860 1
861 735 707 737 861 1
862 723 950 1213 862 1
863 704 742 743 863 1
864 553 554 555 864 1
865 592 593 671 865 1
866 873 735 1003 866 1
867 1021 1277 1383 867 1
868 1017 1228 1340 868 1
869 1019 872 1084 869 1
870 740 781 782 870 1
871 1065 1064 1090 871 1
872 884 885 988 872 1
873 928 1168 1504 873 1
874 1227 1085 1467 874 1
875 602 670 712 875 1
876 854 856 1037 876 1
877 1059 1060 1625 877 1
878 848 850 1015 878 1
879 1093 1095 1314 879 1
880 860 862 1048 880 1
881 840 842 981 881 1
882 834 836 972 882 1
883 828 830 974 883 1
884 109 1103 1568 884 1
885 1140 1141 1142 885 1
886 885 887 1073 886 1
887 887 890 1073 887 1
888 541 1145 1554 888 1
889 862 864 1042 889 1
890 1073 890 1439 890 1
891 891 893 984 891 1
892 581 582 687 892 1
893 935 1109 1461 893 1
894 866 868 1059 894 1
895 856 858 1017 895 1
896 850 852 992 896 1
897 830 832 987 897 1
898 844 846 994 898 1
899 824 826 986 899 1
900 650 652 1074 900 1
901 560 562 1107 901 1
902 822 824 977 902 1
903 796 799 1018 903 1
904 801 803 1065 904 1
905 809 811 1019 905 1
906 814 816 1020 906 1
907 628 630 1024 907 1
908 820 822 946 908 1
909 895 897 1041 909 1
910 902 904 1057 910 1
911 775 777 1056 911 1
912 790 792 1069 912 1
913 1141 490 1493 913 1
914 612 614 1033 914 1
915 769 771 1072 915 1
916 1174 955 1199 916 1
917 556 559 1001 917 1
918 858 860 995 918 1
919 852 854 991 919 1
920 846 848 993 920 1
921 838 840 980 921 1
922 832 834 971 922 1
923 826 828 958 923 1
924 579 580 581 924 1
925 864 866 1013 925 1
926 634 636 686 926 1
927 890 1159 1439 927 1
928 586 589 1047 928 1
929 654 656 1011 929 1
930 879 880 1129 930 1
931 656 658 674 931 1
932 638 640 680 932 1
933 642 644 675 933 1
934 648 650 677 934 1
935 652 654 673 935 1
936 1529 1154 1623 936 1
937 789 939 973 937 1
938 797 1045 1046 938 1
939 893 907 984 939 1
940 996 1182 1485 940 1
