    0.96410E+02   -0.77107E+01    0.14436E+04    0.31595E+01
    0.93672E+02   -0.25928E+01    0.69921E+03    0.28446E+01
    0.77841E+02   -0.25218E+02    0.53576E+03    0.27290E+01
    0.61982E+02   -0.31678E+01    0.91792E+03    0.29628E+01
    0.29245E+02   -0.54295E+01    0.22252E+04    0.33474E+01
    0.10112E+03   -0.56654E+01    0.13228E+04    0.31215E+01
    0.69447E+02   -0.15576E+02    0.11117E+04    0.30460E+01
    0.44823E+02   -0.20228E+01    0.96598E+03    0.29850E+01
    0.28709E+02   -0.82963E+01    0.16412E+04    0.32152E+01
    0.96284E+02   -0.19743E+02    0.71807E+03    0.28562E+01
    0.51487E+02   -0.21617E+02    0.42785E+03    0.26313E+01
    0.12921E+03   -0.43307E+01    0.24130E+04    0.33826E+01
    0.14288E+02   -0.27413E+01    0.13973E+04    0.31453E+01
    0.28680E+02   -0.20929E+01    0.17246E+04    0.32367E+01
    0.76597E+02   -0.74201E+01    0.12182E+04    0.30857E+01
    0.10436E+03   -0.72511E+01    0.13287E+04    0.31234E+01
    0.10926E+03   -0.23034E+02    0.46962E+03    0.26717E+01
    0.87476E+02   -0.12633E+01    0.38331E+03    0.25836E+01
    0.20652E+02   -0.21537E+02    0.52177E+03    0.27175E+01
    0.89106E+02   -0.25457E+02    0.52578E+03    0.27208E+01
    0.74516E+02   -0.26481E+01    0.63831E+03    0.28050E+01
    0.77615E+02   -0.28201E+01    0.66538E+03    0.28231E+01
    0.10171E+03   -0.23391E+01    0.86944E+03    0.29392E+01
    0.97380E+00   -0.16361E+01    0.79580E+03    0.29008E+01
    0.64782E+01   -0.33729E+01    0.87970E+03    0.29443E+01
    0.74811E+01   -0.23126E+02    0.70753E+03    0.28497E+01
    0.41006E+02   -0.11216E+01    0.82868E+03    0.29184E+01
    0.64772E+02   -0.37146E+01    0.10009E+04    0.30004E+01
    0.52602E+02   -0.41646E+01    0.14412E+04    0.31587E+01
    0.51529E+02   -0.29789E+01    0.11305E+04    0.30533E+01
    0.46334E+02   -0.17091E+02    0.68854E+03    0.28379E+01
    0.65666E+02   -0.27096E+01    0.75159E+03    0.28760E+01
    0.12347E+03   -0.11193E+01    0.10512E+04    0.30217E+01
    0.52923E+02   -0.57091E+01    0.16847E+04    0.32265E+01
    0.51071E+02   -0.24210E+01    0.96308E+03    0.29837E+01
    0.13660E+03   -0.51662E+01    0.16550E+04    0.32188E+01
    0.52045E+02   -0.15362E+02    0.85420E+03    0.29316E+01
    0.60647E+02   -0.28578E+01    0.88738E+03    0.29481E+01
    0.54242E+02   -0.37275E+01    0.13193E+04    0.31203E+01
    0.39694E+02   -0.63365E+01    0.26765E+04    0.34276E+01
    0.12858E+03   -0.29994E+01    0.20167E+04    0.33046E+01
    0.12985E+03   -0.83215E+01    0.22006E+04    0.33425E+01
    0.39529E+02   -0.25080E+01    0.14606E+04    0.31645E+01
    0.46233E+02   -0.17824E+01    0.82576E+03    0.29169E+01
    0.87108E+02   -0.72824E+01    0.12355E+04    0.30919E+01
    0.48922E+02   -0.21385E+01    0.86622E+03    0.29376E+01
    0.65016E+02   -0.84207E+01    0.16071E+04    0.32060E+01
    0.41374E+02   -0.80586E+01    0.24145E+04    0.33828E+01
    0.62765E+02   -0.28912E+01    0.83591E+03    0.29222E+01
    0.55152E+02   -0.27511E+01    0.10612E+04    0.30258E+01
    0.63147E+02   -0.42914E+01    0.11515E+04    0.30613E+01
    0.28279E+02   -0.65445E+01    0.19780E+04    0.32962E+01
    0.11543E+03   -0.73291E+01    0.18535E+04    0.32680E+01
    0.12841E+02   -0.82492E+01    0.14116E+04    0.31497E+01
    0.73130E+02   -0.13397E+01    0.41267E+03    0.26156E+01
    0.63575E+02   -0.58334E+01    0.14202E+04    0.31524E+01
    0.89667E+02   -0.13603E+01    0.39441E+03    0.25960E+01
