3152
274	45	50	7	12	-0.05411120226735455
275	46	51	7	12	-0.047642173960637996
276	47	52	7	12	-0.04287813790570537
277	48	53	7	12	-0.03766108397592404
278	49	54	7	12	-0.03334496292035154
279	50	55	7	12	-0.03021238236957041
280	51	56	7	12	-0.027064116655496094
281	52	57	7	12	-0.024165087809577625
282	54	59	7	12	-0.0195377052251832
283	56	61	7	12	-0.01564979596832731
284	79	84	7	12	-0.0030406999894523855
285	14	19	8	13	-81.9636599990108
286	15	20	8	13	-44.064663707010226
287	16	21	8	13	-28.66470982638347
288	17	22	8	13	-18.856569561493103
289	18	23	8	13	-13.118892506214387
290	19	24	8	13	-9.395028268016999
291	20	25	8	13	-6.626845770716849
292	21	26	8	13	-4.712634074116522
293	22	27	8	13	-3.5677679049496906
294	23	28	8	13	-2.8496910022717454
295	24	29	8	13	-2.301257859844688
296	25	30	8	13	-1.8388050764538844
297	26	31	8	13	-1.494650559786705
298	27	32	8	13	-1.2148605419152516
299	28	33	8	13	-0.9855706653220019
300	29	34	8	13	-0.8021855986213503
301	30	35	8	13	-0.6599140927939524
302	31	36	8	13	-0.5439100160351651
303	32	37	8	13	-0.46644200796177576
304	33	38	8	13	-0.3976651272478334
305	34	39	8	13	-0.3458864093724522
306	35	40	8	13	-0.3008377435352271
307	36	41	8	13	-0.25942859439023114
308	37	42	8	13	-0.2149818523198903
309	38	43	8	13	-0.18111453475727252
310	39	44	8	13	-0.15211190263692298
311	40	45	8	13	-0.13051516921828593
312	41	46	8	13	-0.11234159657011253
313	42	47	8	13	-0.09588050294661428
314	43	48	8	13	-0.08467752232461379
315	44	49	8	13	-0.0740820954096045
316	45	50	8	13	-0.06444266861793099
317	46	51	8	13	-0.056715525437223094
318	47	52	8	13	-0.050909306470178654
319	48	53	8	13	-0.04519251428280966
320	49	54	8	13	-0.0392491742903911
321	50	55	8	13	-0.035794407084596996
322	51	56	8	13	-0.03198076635056751
323	52	57	8	13	-0.02846727830962851
324	54	59	8	13	-0.02282161186114926
325	55	60	8	13	-0.020035975207085867
326	56	61	8	13	-0.0183601018901313
327	57	62	8	13	-0.016590140914496586
328	58	63	8	13	-0.015097695337589624
329	79	84	8	13	-0.0035826305608796932
330	15	20	9	14	-80.45442273363773
331	16	21	9	14	-46.47000761735884
332	17	22	9	14	-28.876086122998274
333	18	23	9	14	-19.374345552607508
334	19	24	9	14	-13.471560297355612
335	20	25	9	14	-9.235329169347397
336	21	26	9	14	-6.404661127450329
337	22	27	9	14	-4.741131792873963
338	23	28	9	14	-3.715197676130474
339	24	29	9	14	-2.9609241307697696
340	25	30	9	14	-2.3400320401449735
341	26	31	9	14	-1.885876742757427
342	27	32	9	14	-1.5215577194555596
343	28	33	9	14	-1.227340136187801
344	29	34	9	14	-0.992671269166107
345	30	35	9	14	-0.811699629563476
346	31	36	9	14	-0.6652906065677728
347	32	37	9	14	-0.5676488862328761
348	33	38	9	14	-0.48190997897852583
349	34	39	9	14	-0.41856258063519247
350	35	40	9	14	-0.3620396130924942
351	36	41	9	14	-0.3115359849020042
352	37	42	9	14	-0.2575661918490847
353	38	43	9	14	-0.21634056234794552
354	39	44	9	14	-0.18078169647473358
355	40	45	9	14	-0.1548963629503763
356	41	46	9	14	-0.13311255462381072
357	42	47	9	14	-0.11342259445594073
358	43	48	9	14	-0.09991669647820776
359	44	49	9	14	-0.08708034205216769
360	45	50	9	14	-0.07615697015738686
361	46	51	9	14	-0.06652882125363789
362	47	52	9	14	-0.059640699665654974
363	48	53	9	14	-0.05297551991070741
364	49	54	9	14	-0.04628479563384433
365	50	55	9	14	-0.04137558967275254
366	52	57	9	14	-0.03312178745786485
367	53	58	9	14	-0.029329566091793192
368	54	59	9	14	-0.02659329037824166
369	56	61	9	14	-0.020890647377237476
370	57	62	9	14	-0.019186273408328753
371	58	63	9	14	-0.0174887398487363
372	65	70	9	14	-0.010719801650140845
373	79	84	9	14	-0.004019136717654099
374	16	21	10	15	-89.29997802708372
375	17	22	10	15	-47.654428354767276
376	18	23	10	15	-30.170236493564758
377	20	25	10	15	-13.334756736612515
378	21	26	10	15	-8.956328834907826
379	22	27	10	15	-6.45176106041645
380	23	28	10	15	-4.952002010429625
381	24	29	10	15	-3.8731906758989973
382	25	30	10	15	-3.0257825390474187
383	26	31	10	15	-2.411136001791155
384	27	32	10	15	-1.9276301432086544
385	28	33	10	15	-1.5426509170876022
386	29	34	10	15	-1.2396181581027246
387	30	35	10	15	-1.007416195467262
388	31	36	10	15	-0.8202523335599632
389	32	37	10	15	-0.695921964945893
390	33	38	10	15	-0.5880572651672649
391	34	39	10	15	-0.5077730244592233
392	35	40	10	15	-0.438770817055534
393	36	41	10	15	-0.3757179348449769
394	37	42	10	15	-0.3097976675750746
395	38	43	10	15	-0.25936487460057145
396	39	44	10	15	-0.21677558210961195
397	40	45	10	15	-0.18522468389002109
398	41	46	10	15	-0.15816822319481055
399	42	47	10	15	-0.13448289546027115
400	43	48	10	15	-0.11816315826952345
401	44	49	10	15	-0.10282209573034076
402	45	50	10	15	-0.08927449634262632
403	46	51	10	15	-0.07840601199581568
404	47	52	10	15	-0.06996183466823977
405	48	53	10	15	-0.0620844375658408
406	49	54	10	15	-0.054100850947279296
407	50	55	10	15	-0.04867062185874922
408	51	56	10	15	-0.04328360014972469
409	52	57	10	15	-0.038457738328656996
410	53	58	10	15	-0.03405780309091209
411	54	59	10	15	-0.030769655649788258
412	55	60	10	15	-0.02717355858933416
413	56	61	10	15	-0.024432488742669053
414	57	62	10	15	-0.02206217454184147
415	58	63	10	15	-0.02007713264711979
416	60	65	10	15	-0.017000249459519026
417	65	70	10	15	-0.012201287103755547
418	79	84	10	15	-0.004373246794115197
419	17	22	11	16	-87.02158255588847
420	18	23	11	16	-48.11233285336979
421	19	24	11	16	-30.287558655788388
422	20	25	11	16	-19.198998235776347
423	21	26	11	16	-12.446630303320504
424	22	27	11	16	-8.687222740775255
425	23	28	11	16	-6.518484948162007
426	24	29	11	16	-5.017803133965556
427	25	30	11	16	-3.8520140454600695
428	26	31	11	16	-3.0312917067496725
429	27	32	11	16	-2.3952227745315593
430	28	33	11	16	-1.8984261833615819
431	29	34	11	16	-1.5134935252024313
432	30	35	11	16	-1.22287940212508
433	31	36	11	16	-0.9897808730572477
434	32	37	11	16	-0.8354406029481612
435	33	38	11	16	-0.7019760833126674
436	34	39	11	16	-0.603279946820825
437	35	40	11	16	-0.5186727325356173
438	36	41	11	16	-0.4426306095682361
439	37	42	11	16	-0.3634000076291565
440	38	43	11	16	-0.3031252581014049
441	39	44	11	16	-0.2524846085972252
442	40	45	11	16	-0.21485440966253833
443	41	46	11	16	-0.1835643535778699
444	42	47	11	16	-0.1554945156717492
445	43	48	11	16	-0.13616876557793728
446	44	49	11	16	-0.11847585251416862
447	45	50	11	16	-0.10303826646523412
448	46	51	11	16	-0.09008896390164685
449	47	52	11	16	-0.08019698582105779
450	48	53	11	16	-0.07123722492879159
451	49	54	11	16	-0.061737740437352216
452	50	55	11	16	-0.055420895192320734
453	51	56	11	16	-0.0494800431382747
454	52	57	11	16	-0.04367988274438983
455	53	58	11	16	-0.038939737256764986
456	54	59	11	16	-0.03483904382535573
457	55	60	11	16	-0.03088528521564028
458	56	61	11	16	-0.027744514026445684
459	57	62	11	16	-0.025060687921810744
460	58	63	11	16	-0.0227193889280745
461	59	64	11	16	-0.02079430930694827
462	60	65	11	16	-0.019219542692946817
463	61	66	11	16	-0.01800341356843356
464	62	67	11	16	-0.01649371100532818
465	63	68	11	16	-0.015464012906477807
466	64	69	11	16	-0.01453948998585944
467	65	70	11	16	-0.013655756383379809
468	66	71	11	16	-0.012594756213363412
469	67	72	11	16	-0.011998597259171758
470	68	73	11	16	-0.011366609856072197
471	69	74	11	16	-0.010496298537427996
472	70	75	11	16	-0.00944451164890174
