x,y,VCP0.32f30000h1,VCP0.71f30000h1,VCP1.18f30000h1,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.535,0.275,-0.6349999999999996,6.19,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.565,0.215,-0.7649999999999996,6.234999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.595000001,0.175,-0.7499999999999996,6.205,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.625,0.3399999999999999,-0.7749999999999996,6.404999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.66,0.3149999999999999,-0.8449999999999995,6.525,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.695,0.1599999999999999,-0.7699999999999996,6.424999999999999,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
659468.84,5085320.71,1.5349999999999997,-0.1799999999999995,6.525,0,0.2000000000000002,4.004999999999999,7.025
